motorcycle,terrain,traffic sign,bicycle,road,traffic light,openness ratio,pole,greenery coverage,fence,building,truck,rider,sidewalk,wall,car,person,bus,enclosure ratio,cycling suitability index,signage density index,junction_location,accident_severity,day_of_week,first_road_class,road_type,speed_limit,junction_detail,junction_control,second_road_class,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,trunk_road_flag,closest_road_length,accidents,all accident counts,accident_rate
22,360,2432,3,557936,1231,282435,17564,504624,11310,136222,5022,0,93575,2434,19614,3299,317,0.391141357,4.78271498,0.002235718,8,2,6,3,6,30,6,2,4,4,1,1,1,0,0,2,187,4,8,0.5
236,10,803,13579,572571,75,347878,3389,426906,14254,136252,0,2853,73672,12631,18742,14519,30,0.343724365,4.742998268,0.000535889,9,3,7,6,6,30,99,9,6,9,1,1,1,0,0,2,44,1,2,0.5
0,17588,2120,0,603732,51,246490,9926,484672,12626,136261,837,0,72456,28848,20851,1942,0,0.378987427,4.962447068,0.001325073,2,3,2,3,6,30,3,4,6,0,4,8,2,0,0,2,268,1,4,0.25
0,98370,573,0,456914,0,230669,2767,699027,6790,136269,0,0,3942,2390,579,110,0,0.509824219,3.381957745,0.000349731,2,3,7,3,6,30,3,4,5,0,1,1,1,0,0,2,100,1,1,1
0,4550,563,0,556319,0,352507,1883,408122,24658,136280,1429,0,117159,701,7646,6198,20385,0.332276611,4.94186968,0.000343628,1,3,5,3,6,30,99,9,6,0,1,1,1,0,0,2,87,2,5,0.4
137,5493,2854,33,553436,59,701135,8229,43779,54515,136281,8356,1,40555,30858,49927,2633,0,0.109899902,4.358575297,0.001777954,4,2,2,3,1,30,1,4,3,0,1,4,1,0,0,2,27,1,2,0.5
0,1680,2751,397,579175,225,646533,10092,82481,45260,136302,0,472,93480,204,34093,5255,0,0.133534546,4.935033969,0.001816406,2,3,7,3,6,30,3,4,6,0,1,1,1,0,0,2,210,2,6,0.333333333
1785,4973,1932,104,629823,22,275524,4583,500033,6445,136336,113,451,30925,3662,33502,4557,3630,0.388408813,4.846467551,0.001192627,1,3,3,3,2,20,3,4,6,0,1,1,1,0,0,2,46,1,1,1
0,33566,1443,0,513728,18,626454,6426,265431,33702,136341,62,3,6511,198,11464,596,2457,0.245222168,3.815719409,0.000891724,8,3,4,3,1,30,1,4,3,9,1,2,2,0,0,2,44,1,2,0.5
0,39,2656,1472,570730,3585,192758,19759,560519,53294,136374,0,0,57908,8288,24290,6697,31,0.425349731,4.609661666,0.003809204,6,3,3,4,6,20,3,2,6,4,1,1,1,0,0,2,23,1,4,0.25
39,3799,6525,196,600925,116,574916,12414,158484,2408,136384,1155,0,83236,6998,46729,4076,0,0.179973145,5.016431546,0.004053345,1,2,6,3,6,30,6,4,6,5,1,1,1,5,0,2,62,1,2,0.5
0,853,337,1143,543834,7,603071,7259,136893,118281,136495,0,548,73178,2824,11529,2148,0,0.166862793,4.520400015,0.000209961,8,3,5,6,6,20,6,4,6,0,6,8,1,0,0,2,61,1,1,1
913,42,326,1134,565779,167,215087,2687,570584,25609,136531,0,34,82603,15853,13481,7570,0,0.431588745,4.748972761,0.000300903,2,2,7,3,6,30,3,4,6,0,4,1,1,0,0,2,33,1,2,0.5
0,15,722,0,545946,0,546206,4215,292523,50610,136536,3703,0,11694,24034,3162,9813,9221,0.261876831,4.084197574,0.000440674,9,3,4,3,9,30,99,9,6,9,4,9,2,9,9,2,97,2,6,0.333333333
0,6222,1405,0,650094,0,497980,6705,258879,4382,136608,4841,0,23584,11091,35574,915,120,0.241386108,4.931468142,0.000857544,1,3,5,3,6,30,3,4,6,4,1,1,1,0,0,2,54,2,2,1
0,0,1969,879,645493,480,68011,3234,652933,39757,136640,1,0,62159,16040,9339,1464,1,0.481917114,5.178951991,0.001494751,9,3,7,3,6,20,3,4,5,9,1,2,2,9,0,2,190,10,11,0.909090909
0,10138,1296,125,409240,421,311667,4311,434392,56318,136683,1570,1035,102406,1768,166211,819,0,0.348556519,3.743303849,0.001047974,0,2,4,6,6,30,0,-1,-1,0,4,1,1,9,0,2,238,1,1,1
0,1136,6656,3,579826,0,389568,6490,376844,26894,136684,0,0,42075,306,66501,5417,0,0.313432617,4.549918059,0.0040625,8,3,4,5,6,30,6,4,5,0,1,1,1,4,0,2,63,1,1,1
0,129250,1203,2,509427,0,274416,16332,464648,35146,136742,0,0,37975,19098,13929,232,0,0.367059326,4.00317386,0.000734253,8,3,4,4,1,30,1,4,6,1,1,1,1,0,0,2,93,1,6,0.166666667
50,52191,585,190,601194,17,576182,16090,157463,4773,136812,1386,314,69363,92,20064,1634,0,0.179611206,4.901302517,0.000367432,2,3,4,5,6,30,6,3,6,1,1,1,1,0,0,2,127,1,5,0.2
664,35839,3375,385,457783,387,572916,19815,150396,97200,136827,0,0,153474,5781,1538,1689,0,0.175307007,4.467371206,0.002296143,0,2,2,6,3,30,0,-1,0,1,7,1,1,0,0,2,88,1,1,1
135,0,1920,1693,452221,2,433498,3530,357728,85266,136844,12,0,118828,601,44386,1736,0,0.301862793,4.172992605,0.001173096,1,2,5,3,6,30,8,4,6,0,4,2,2,0,0,2,148,1,4,0.25
0,512,2771,0,582614,0,415007,6694,415896,28809,136866,0,0,30419,5141,12941,730,0,0.33737915,4.479074423,0.001691284,1,3,1,6,6,30,3,4,6,0,4,1,1,0,0,2,219,1,1,1
0,99,662,0,493271,0,328060,2950,462634,65344,136880,0,0,92880,20005,34940,675,0,0.365914307,4.282225307,0.000404053,9,3,4,6,6,30,99,9,3,9,1,1,9,0,9,2,70,3,3,1
4758,9476,2656,682,549399,0,395454,5046,472119,1245,136924,48,1098,4202,786,51097,3410,0,0.371730347,4.043126114,0.001621094,9,3,5,6,9,30,8,4,6,9,1,8,1,9,9,2,174,1,1,1
3,49383,3354,4009,545457,57,410421,8958,331683,17654,136929,0,0,117782,127,8256,4327,0,0.286018066,4.843670807,0.002081909,8,2,5,3,6,20,3,4,6,5,4,1,1,0,0,2,124,3,5,0.6
0,45884,36,0,495774,0,443749,5722,400989,71557,136938,431,0,10746,21690,1939,2945,0,0.328324585,3.698900232,2.19727E-05,2,3,4,4,6,30,3,4,6,0,1,1,1,0,0,2,47,2,2,1
0,1988,1558,204,543391,1513,322494,5156,400522,9861,136968,0,0,118792,0,15024,2584,78345,0.328057861,4.8345818,0.00187439,9,3,3,3,6,20,5,4,6,4,1,1,1,0,0,2,178,5,9,0.555555556
9816,14298,3062,11,586185,0,479557,13340,306602,9413,136983,0,367,59605,9099,3774,6288,0,0.270742798,4.714380617,0.001868896,9,2,5,5,9,30,1,9,5,9,1,1,1,9,9,2,273,1,2,0.5
0,5114,1149,13,429849,0,278126,2770,560336,14341,137010,0,0,84213,119700,4021,1758,0,0.425626221,3.752003503,0.000701294,0,3,5,3,6,30,0,-1,-1,5,1,1,1,0,0,2,337,1,4,0.25
94,4311,970,707,630755,1016,502130,6208,232513,29549,137119,0,844,43839,2795,42441,3109,0,0.225605469,4.919770418,0.001212158,8,3,3,3,6,30,3,2,5,5,1,1,1,0,0,2,74,1,1,1
0,718,3086,147,581071,7376,512680,28611,199160,54988,137189,0,33,96732,11184,3095,2330,0,0.205291138,4.940651218,0.006385498,2,3,7,3,3,20,3,2,6,5,1,1,1,0,0,2,33,1,3,0.333333333
314,50,2959,1929,567665,3361,578083,18699,192514,38180,137190,6706,1180,46531,1,35531,7507,0,0.201235352,4.47697354,0.003857422,1,3,3,3,3,30,3,2,3,5,1,1,1,0,0,2,35,2,4,0.5
198,8954,2447,143,612654,385,345392,4903,465493,5680,137228,0,24,34315,10352,9009,1223,0,0.367871704,4.714555339,0.001728516,8,3,4,6,6,30,2,4,6,0,1,1,1,0,0,2,111,1,2,0.5
0,1729,3763,1483,627019,163,595528,9581,106670,21514,137229,3331,0,64941,3514,21227,7794,32914,0.148864136,5.042374425,0.00239624,1,3,2,3,3,30,3,4,6,0,4,1,1,0,0,2,160,2,12,0.166666667
0,7364,72,642,485106,130,273021,3467,643800,23779,137277,841,999,20634,11169,29503,596,0,0.476731567,3.684084005,0.000123291,0,2,2,4,6,30,0,-1,-1,0,1,1,1,0,0,2,125,1,1,1
0,5551,2248,193,622592,543,508617,4344,222802,35360,137299,6044,52,42252,14681,29879,5943,0,0.219788208,4.842307664,0.001703491,1,3,3,3,6,30,3,4,5,0,1,1,1,0,0,2,437,1,4,0.25
31,5557,376,337,590431,0,121018,8152,602494,30282,137309,866,259,121108,4844,11508,3828,0,0.451539917,5.182027398,0.000229492,1,3,5,3,6,30,3,4,6,4,4,1,1,0,0,2,70,2,2,1
0,268347,239,0,168154,10,440959,5599,558593,56087,137351,72,0,352,426,1741,470,0,0.424770508,1.226827617,0.000151978,2,3,6,4,6,30,3,4,6,1,4,2,2,0,0,2,67,3,7,0.428571429
632,12681,110,185,490687,0,176498,2158,612806,31194,137463,60,234,15704,14876,142359,753,0,0.457927856,3.683834923,6.71387E-05,9,3,6,6,9,30,99,9,6,9,4,9,9,9,9,2,41,1,1,1
0,672,701,451,485603,230,151350,2721,656934,26489,137575,58,0,24327,170,134682,16437,0,0.48492981,3.706560058,0.000568237,9,3,6,3,6,30,3,2,6,9,1,1,1,0,0,2,162,5,9,0.555555556
0,29,114,0,509389,54,0,869,807470,127658,137692,0,0,44394,3196,7354,181,0,0.576881104,4.021896697,0.000102539,9,3,6,3,6,20,3,4,6,9,1,8,1,9,1,2,57,1,1,1
2617,9,1066,2440,466950,0,465129,3114,314902,37722,137695,257,102,70866,53600,76323,2660,0,0.276243286,3.905849886,0.000650635,7,2,2,6,6,20,3,4,6,0,1,1,1,0,2,2,277,1,1,1
23,2554,6803,369,543385,99,597807,9233,127833,47274,137752,976,56,118415,1695,36491,6390,1245,0.16210022,4.804285963,0.004212646,3,2,4,3,6,30,1,4,3,8,1,1,1,0,0,2,74,1,1,1
0,28,205,6,470226,0,158143,2003,629229,75649,137754,0,0,148339,6098,10327,393,0,0.468129272,4.490359627,0.000125122,8,2,5,3,6,30,8,4,6,0,1,9,9,0,0,2,69,1,1,1
0,38783,96,0,536370,0,178956,1191,715228,684,137754,0,0,13869,8925,6397,147,0,0.520618896,3.99435951,5.85938E-05,9,3,2,5,6,30,3,4,6,8,1,1,1,0,0,2,356,1,7,0.142857143
586,45629,980,14,464492,0,295805,5553,466204,42408,137781,0,0,97433,4461,71354,1897,3803,0.368643188,4.078392521,0.000598145,4,2,3,4,6,20,1,4,4,5,1,1,1,0,0,2,97,1,5,0.2
0,1082,1537,271,520810,0,240766,7609,617334,28529,137782,0,0,57823,20229,1504,3124,0,0.46088623,4.199626947,0.00093811,8,3,2,4,6,20,3,4,6,8,1,1,1,0,0,2,33,2,3,0.666666667
74,16,56,0,395107,1,434764,4182,410072,3856,137797,0,0,39489,1862,202167,8957,0,0.3343927,3.153885789,3.479E-05,9,3,4,3,6,20,3,4,6,9,1,1,1,0,0,2,77,1,3,0.333333333
1537,26051,505,16,596558,67,137581,3693,632968,17848,137806,1273,1603,39341,3076,31483,5032,1962,0.470443115,4.61445075,0.000349121,0,3,1,3,6,20,0,-1,-1,1,1,1,1,0,0,2,15,1,1,1
0,1080,394,0,351278,0,398305,6012,675124,0,137978,0,69,18342,8088,40247,1483,0,0.496278076,2.678832857,0.000240479,1,3,7,6,2,30,6,4,6,0,1,1,1,0,0,2,77,1,1,1
0,14831,3807,0,613223,2811,273126,9924,544980,50,137978,5957,1154,18975,0,10177,1407,0,0.416844482,4.581875371,0.004039307,9,3,3,5,6,30,3,2,5,5,1,9,1,0,0,2,657,1,7,0.142857143
682,1552,2212,0,608936,160,592989,11283,134111,15455,138024,150,1659,87458,27551,13409,1839,930,0.166098022,5.045455863,0.001447754,3,3,5,3,1,30,2,4,5,4,1,1,4,0,0,2,128,2,3,0.666666667
14988,1321,964,115,541749,1,601779,9509,154889,65940,138031,78,1369,57818,21616,24070,4163,0,0.17878418,4.343712644,0.000588989,9,3,6,3,6,30,99,9,6,9,1,1,1,0,0,2,105,2,6,0.333333333
1071,40624,283,81,593568,0,354427,3974,439016,14,138048,1604,425,14790,8165,41721,589,0,0.352211914,4.406858484,0.000172729,0,3,4,3,6,30,0,-1,0,9,1,8,2,0,0,2,292,2,8,0.25
0,151,1720,116,574288,32,460235,9141,279038,18567,138086,1016,0,105456,6397,40352,3788,17,0.254592285,4.922613444,0.001069336,0,3,3,3,6,30,0,-1,-1,0,4,2,2,0,0,2,67,3,6,0.5
4681,60500,767,80,410141,6,648013,4193,93953,21459,138109,377,0,6017,10624,235850,3630,0,0.141639404,3.013257644,0.000471802,1,3,3,6,9,20,99,9,6,9,1,9,9,9,9,2,91,1,1,1
63,13639,106,184,563795,5,647181,1603,113981,63436,138121,0,325,24019,7578,58337,6027,0,0.15387085,4.255790213,6.7749E-05,0,3,2,6,6,30,0,-1,-1,0,5,1,1,1,0,2,57,1,1,1
350,161370,3633,74,470362,0,609614,6196,170288,14688,138175,208,0,30994,3040,28632,776,0,0.188270874,3.628413244,0.002217407,9,2,6,3,3,40,99,9,6,5,7,1,1,0,0,2,47,1,1,1
0,355,666,151,615756,114,337030,11613,376515,23104,138198,0,0,67916,3878,5750,16186,41168,0.314155884,4.947046991,0.000476074,1,2,2,3,6,30,3,4,6,0,1,1,1,0,0,2,31,2,3,0.666666667
0,42201,352,0,544496,0,670084,2242,43495,68857,138217,0,0,3075,5565,119509,307,0,0.110908203,3.961676205,0.000214844,1,2,7,6,6,30,3,4,6,0,4,2,2,0,0,2,50,1,1,1
0,275,2524,0,559190,404,281456,5603,464437,12774,138221,0,52,101184,39242,30838,2200,0,0.367833252,4.777667648,0.001787109,9,3,2,4,6,30,3,9,6,1,1,2,2,0,0,2,19,1,2,0.5
0,413,406,0,559633,0,54844,3173,695293,17136,138249,0,0,123856,41127,2433,1837,0,0.508753662,4.943898328,0.000247803,2,3,5,3,6,30,3,4,6,0,4,1,1,0,0,2,56,2,3,0.666666667
0,1626,1072,2394,358310,15,0,5076,852003,75901,138271,0,0,50499,0,122007,12566,18660,0.604415283,2.956578024,0.000663452,0,3,4,3,9,20,0,-1,-1,5,7,1,1,0,0,2,124,2,5,0.4
0,4,2116,1078,457786,0,439186,2601,346403,90705,138287,62,0,108807,3410,46335,1569,51,0.295831299,4.097225336,0.001291504,1,2,6,3,6,30,3,4,6,0,4,2,2,0,0,2,36,1,1,1
30,27921,10999,910,556650,89,409591,20934,332731,18204,138308,0,16,115117,6,3619,3275,0,0.28749939,4.857036469,0.006767578,9,3,3,3,6,30,3,9,6,1,7,9,9,0,0,2,29,1,1,1
0,0,2218,0,369314,0,364610,3560,324900,309795,138310,8,0,6096,1363,113147,3449,1630,0.282720947,2.714265057,0.00135376,2,3,3,6,7,20,9,4,6,0,1,1,1,0,0,2,155,1,2,0.5
0,418,114,23,592451,1,258749,1434,507020,90498,138315,0,0,26286,1420,19135,2536,0,0.393881226,4.473390449,7.01904E-05,0,2,4,3,3,20,0,-1,-1,0,4,1,1,0,0,2,168,1,4,0.25
1,17774,1428,3871,473754,157,463093,4408,358791,47693,138352,1702,102,43924,36473,40166,6711,0,0.303432007,3.741745692,0.000967407,8,3,5,3,6,30,1,4,3,1,1,1,1,0,0,2,82,5,10,0.5
0,1322,1637,2823,517964,68,292791,4476,504702,25048,138361,0,0,51367,28665,66385,2791,0,0.392494507,4.114822819,0.001040649,9,3,4,6,1,20,1,4,4,1,1,1,1,0,0,2,163,2,3,0.666666667
0,0,944,0,557042,0,512522,6807,304977,17971,138372,0,0,86744,7575,4235,1211,0,0.270598755,4.65257422,0.000576172,9,2,5,3,6,30,9,4,6,5,1,1,1,0,0,2,58,1,1,1
0,35035,1149,14,595199,101,375850,4755,372130,11927,138380,0,208,84871,9255,9100,426,0,0.311590576,4.914510767,0.000762939,8,3,7,3,6,30,6,4,6,0,1,1,1,0,0,2,43,3,4,0.75
10,421,1660,0,572429,438,230887,13022,583534,30199,138402,0,0,48740,12685,4438,1535,0,0.440634766,4.48815046,0.001280518,1,3,7,3,3,20,9,1,6,0,1,1,1,0,0,2,92,3,5,0.6
0,2241,2859,435,542132,13,384862,9431,366484,18168,138457,2386,0,137868,30285,2479,300,0,0.308191528,4.911272092,0.00175293,1,3,6,3,6,30,8,4,6,0,4,1,1,0,0,2,84,1,6,0.166666667
74,855,751,23,457545,275,350065,6517,361660,55176,138478,89,0,48491,3041,206385,8975,0,0.30526001,3.654269992,0.000626221,9,3,6,3,6,30,3,2,6,5,1,1,1,9,0,2,57,2,7,0.285714286
73,12023,119,79,592439,16,190258,2500,629224,23383,138496,312,151,33111,0,12000,4216,0,0.468579102,4.516736945,8.23975E-05,9,3,2,3,2,30,9,9,6,5,1,1,1,9,0,2,616,3,29,0.103448276
1532,0,1151,0,529017,0,387917,2792,376029,79767,138594,0,6,72395,1244,47613,343,0,0.314100952,4.339379771,0.000702515,1,3,4,4,6,30,3,4,6,4,4,1,1,0,0,2,130,1,1,1
0,2124,6754,345,559045,63,464094,16913,308047,65283,138639,10,621,65968,108,2662,7724,0,0.272635498,4.508204762,0.004160767,6,2,3,3,3,20,3,4,5,1,1,1,1,0,0,2,34,3,5,0.6
0,37492,8563,0,526381,0,525105,8292,284866,5262,138661,0,0,32467,67076,889,2559,0,0.258500366,4.030318547,0.00522644,0,3,2,6,6,30,0,-1,-1,0,1,1,1,0,0,2,180,1,1,1
28,23,2433,293,672275,221,62103,2236,645932,31287,138664,0,517,57842,15047,7382,1694,423,0.478879395,5.265368084,0.001619873,9,3,4,3,6,20,3,4,5,0,1,1,1,0,0,2,190,10,11,0.909090909
0,503,1617,174,635041,1513,308129,3469,437170,11155,138675,0,0,20213,2677,72319,5745,0,0.351467896,4.725105462,0.0019104,9,3,4,5,9,30,6,9,5,9,1,1,1,0,0,2,8,1,1,1
91,58,4151,102,573779,271,242401,5894,522663,2019,138707,0,0,94010,34059,16827,3368,0,0.403668213,4.81438572,0.002698975,9,3,5,4,9,30,3,4,6,9,1,9,9,9,9,2,170,2,3,0.666666667
0,6481,2042,0,510125,0,488312,3617,317470,149616,138776,114,0,13434,3489,4084,840,0,0.278470459,3.772691243,0.001246338,9,3,3,6,6,30,9,9,5,0,1,1,1,0,0,2,82,1,1,1
106,126967,183,0,506099,4,472669,1158,367250,1262,138782,0,47,5529,3423,13356,1565,0,0.308857422,3.686558776,0.000114136,2,3,6,6,6,20,9,4,6,0,1,1,1,0,0,2,60,1,1,1
0,22118,6149,1061,677332,3,432283,12696,295263,1582,138869,922,0,28761,0,16426,4935,0,0.264973145,5.084597714,0.003754883,1,3,5,3,6,20,8,4,6,9,1,8,1,0,0,2,61,1,6,0.166666667
76,222,3963,1042,672810,2184,426504,10819,275535,11018,138934,1006,0,68177,3479,9902,7693,5036,0.252971802,5.33337412,0.003751831,8,3,1,3,3,20,7,2,3,4,4,1,1,0,0,2,123,4,15,0.266666667
83,666,4451,961,678358,150,117399,3515,575932,28391,138950,1060,621,58440,15600,7842,4294,1687,0.436329346,5.302612451,0.002808228,1,3,6,3,3,20,3,4,5,0,1,1,1,0,0,2,190,10,11,0.909090909
289,4440,179,52,640090,59,22426,1849,696314,61874,138987,0,15,42528,3449,7446,18403,0,0.509827271,4.911380201,0.000145264,9,3,7,3,6,20,99,9,6,9,1,1,1,0,0,2,214,1,6,0.166666667
0,1370,3225,0,616752,232,521439,6310,222065,14289,138995,0,0,2153,4871,106446,253,0,0.220373535,4.452714126,0.002109985,8,3,7,3,1,30,1,4,3,0,1,1,1,0,0,2,57,2,4,0.5
0,4643,3279,13,586417,911,245394,4432,506304,56386,139027,10,0,61503,3167,2412,1625,22877,0.393878784,4.660389708,0.002557373,1,3,3,3,6,30,1,4,3,9,4,1,1,0,0,2,61,5,8,0.625
43044,11445,2297,619,567241,60,620392,7782,91813,7762,139101,657,7244,50492,13078,64939,10181,0,0.140938721,4.440895464,0.001438599,1,3,3,6,6,30,6,4,3,0,1,1,1,0,0,2,36,3,3,1
0,0,434,0,500336,2,466476,1736,352722,55849,139124,0,0,51410,63548,3547,2965,251,0.300198975,3.965857796,0.000266113,9,3,3,4,6,30,3,9,4,1,4,1,1,0,0,2,27,1,2,0.5
47,1045,2286,2,569654,1081,439039,10619,403467,50237,139130,568,0,6533,0,9079,5613,0,0.331174927,4.141357004,0.002055054,9,3,1,3,6,30,5,2,6,5,1,1,1,0,0,2,134,3,3,1
0,1867,2266,0,534429,0,642245,7097,159819,29945,139141,0,0,98218,4774,16675,1924,0,0.182470703,4.546805039,0.001383057,2,3,2,6,6,30,3,4,6,0,1,1,1,0,0,2,58,1,1,1
0,73,1968,0,418689,0,329783,5980,498213,72501,139206,0,0,138316,16259,16917,495,0,0.389049683,4.001300231,0.001201172,9,3,6,4,1,30,2,4,5,9,1,1,1,0,0,2,159,1,2,0.5
3846,1756,12701,284,504595,0,309039,4960,544384,76,139265,4,1782,41071,1774,70992,1871,0,0.417266235,3.918184756,0.007752075,9,3,2,6,6,30,99,4,6,0,1,1,1,0,0,2,70,1,1,1
0,180,441,31,598127,0,10054,9011,774827,12934,139423,0,0,89337,841,422,2772,0,0.558013916,4.930778996,0.000269165,0,3,5,3,6,30,0,-1,-1,4,1,1,1,0,0,2,186,7,12,0.583333333
35,4801,1346,0,572443,3,517363,5770,275068,31029,139494,10,293,66460,0,17932,6353,0,0.253028564,4.580146816,0.000823364,1,3,4,3,7,40,5,4,6,5,1,1,1,0,0,2,81,1,1,1
144,29794,2259,1984,584467,0,400619,8117,386108,8528,139557,0,0,44756,15537,16078,452,0,0.320840454,4.508716868,0.001378784,9,3,5,4,6,30,6,4,5,0,1,1,2,0,0,2,68,1,3,0.333333333
0,3551,9309,7616,540795,2304,277446,16532,462085,28153,139587,3025,1668,67645,947,66312,11284,141,0.367231445,4.358858633,0.007088013,9,3,5,3,6,30,99,2,4,5,1,1,1,0,0,2,90,9,13,0.692307692
0,8548,2396,0,605474,83,174462,7302,556638,23702,139609,0,0,97339,14146,7711,990,0,0.424955444,5.034152526,0.001513062,1,3,1,5,6,30,6,4,6,0,1,1,1,0,0,2,92,2,5,0.4
337,5090,830,128,591246,11,69358,8455,650617,53270,139641,0,661,40609,37245,35779,5123,0,0.482335205,4.524853016,0.000513306,1,3,3,3,6,30,3,4,5,0,1,1,1,0,0,2,80,2,6,0.333333333
78,3660,584,0,511311,0,162058,3452,659817,108523,139676,0,0,32322,1852,2976,12091,0,0.487971802,3.892100289,0.000356445,0,3,3,3,3,20,0,-1,0,5,1,1,1,9,9,2,104,1,3,0.333333333
9596,670,1153,9,531723,83,227323,3502,502565,59332,139846,28,75,15296,11478,132031,3690,0,0.392096558,3.911581311,0.000754395,0,3,1,3,6,30,0,-1,-1,0,4,1,1,0,0,2,122,5,11,0.454545455
175,1087,555,0,451642,5,241191,5513,556295,16710,139876,0,0,19774,18597,186249,731,0,0.424909058,3.370242215,0.000341797,0,3,1,3,9,30,0,-1,-1,1,1,1,9,0,0,2,170,3,8,0.375
1,35247,1870,68,633230,258,490041,5536,209027,22686,139894,17835,369,33563,378,45713,2187,497,0.212964478,4.766416001,0.001298828,1,3,6,3,6,20,3,4,5,0,4,2,2,0,0,2,105,2,8,0.25
0,56,394,1449,603666,0,181651,2440,596108,9238,139993,0,0,94820,4670,3088,827,0,0.449280396,4.989435186,0.000240479,8,3,3,3,6,20,8,4,6,0,1,1,1,0,0,2,164,6,20,0.3
0,38314,1390,0,521483,45,286174,6592,496459,1640,140128,0,0,67190,6262,72111,612,0,0.38854187,4.200966259,0.000875854,5,3,4,6,6,30,3,4,6,1,1,1,1,0,0,2,106,1,1,1
0,17706,346,126,529389,118,624816,6666,149491,17684,140152,290,167,21762,11570,113432,4480,205,0.176784058,3.93252326,0.000283203,1,3,6,6,6,30,3,4,6,0,1,1,1,0,0,2,238,1,1,1
0,1901,2169,271,627473,839,383429,6516,352440,406,140191,0,0,93232,9884,13511,6008,130,0.300678101,5.140879229,0.001835938,2,3,4,6,6,30,3,4,3,0,1,1,1,0,0,2,36,3,3,1
0,39525,1952,0,601498,4,390865,7344,414563,4104,140202,4,0,9439,15113,13412,279,96,0.338601685,4.357548394,0.001193848,8,3,2,5,1,30,1,4,6,4,1,1,2,0,0,2,27,1,1,1
0,388,2003,0,432565,0,410058,10795,313169,122929,140218,0,0,179126,4606,19209,3333,1,0.276725464,4.362428504,0.001222534,0,3,6,3,6,20,0,-1,-1,0,1,1,2,0,0,2,231,4,15,0.266666667
0,15580,302,0,643998,28,676807,3407,85986,11071,140241,0,0,24035,5127,31010,791,4,0.138078003,4.763464322,0.000201416,2,3,2,3,3,40,3,4,6,0,4,1,1,0,0,2,55,1,1,1
0,104732,1545,0,554364,1541,535666,5033,266935,0,140247,1220,0,41,424,26106,33,513,0.24852417,3.953061385,0.001883545,1,3,2,3,6,30,6,2,4,5,1,1,1,0,0,2,562,2,9,0.222222222
2,36880,650,483,618177,38,625974,3907,91113,11101,140282,3914,698,77778,6611,18269,2398,125,0.1412323,4.961114042,0.000419922,3,3,6,3,2,30,1,4,3,0,1,1,2,0,0,2,43,1,2,0.5
0,16740,3981,53,551438,68,426233,8662,317344,7838,140304,0,7,140290,609,22494,2339,0,0.279326172,4.93020869,0.002471313,1,3,5,6,3,30,7,4,6,0,1,1,1,0,0,2,58,1,1,1
0,795,2847,266,612986,20,586948,8143,168967,8468,140313,1199,0,74220,2650,25553,4746,279,0.188769531,4.897664507,0.001749878,1,3,2,3,6,30,3,4,6,0,1,8,4,0,0,2,17,1,1,1
0,1197,1336,26,459683,0,15435,3522,725902,102310,140336,0,0,124675,109,62876,198,795,0.528709717,4.163992133,0.00081543,0,3,1,3,3,30,0,-1,0,0,1,1,1,0,0,2,86,1,5,0.2
41,5929,4035,0,639078,1060,371100,7419,348942,6398,140415,0,94,7821,3422,22275,3029,77342,0.29867981,4.607050529,0.003109741,6,3,3,3,3,50,6,2,5,0,1,2,2,0,0,2,171,1,7,0.142857143
1685,32588,1600,671,634449,476,499222,7039,231514,8549,140424,2550,0,34472,1654,38015,3492,0,0.227012939,4.7635803,0.00126709,1,3,3,3,6,30,3,4,3,0,1,2,2,0,0,2,64,1,2,0.5
0,5118,1125,0,503435,7633,285177,9854,519314,29124,140431,0,0,118487,10014,7505,1183,0,0.402676392,4.428666035,0.005345459,5,3,6,5,9,20,3,9,3,9,1,1,1,0,0,2,47,1,2,0.5
14,8033,848,444,550407,82,25673,3044,744999,3,140475,0,0,93408,12250,48624,10096,0,0.540450439,4.583128671,0.000567627,1,3,7,3,6,20,3,2,6,0,4,1,1,0,0,2,85,2,6,0.333333333
0,516,716,69,591065,0,308909,8846,491960,44331,140508,0,0,43217,650,6614,999,0,0.386027832,4.514205597,0.000437012,9,3,5,5,1,20,1,4,6,8,1,1,2,0,0,2,85,1,2,0.5
0,394,3313,104,615678,0,363839,7654,382233,21985,140567,18771,0,59162,9196,14420,1084,0,0.319091797,4.800842303,0.002022095,8,2,7,3,6,30,6,4,6,0,1,1,1,0,0,2,271,2,2,1
27,1793,407,153,569583,40,139798,1365,690894,16777,140601,18960,0,16188,13212,16030,1978,10594,0.507504272,4.166193697,0.000272827,9,3,6,4,6,20,3,9,5,0,1,2,2,0,0,2,92,1,2,0.5
0,6895,894,219,471155,0,520318,7648,315196,55328,140605,0,0,79971,22452,16765,954,0,0.278198853,3.919675687,0.000545654,0,3,5,6,6,30,0,-1,-1,9,1,1,9,9,0,2,193,1,1,1
253,14526,5179,0,564011,39,653892,13638,88479,1716,140629,8189,0,94096,1815,49794,2144,0,0.139836426,4.679738887,0.003184814,9,3,3,3,6,30,3,4,6,0,4,2,2,0,0,2,21,1,1,1
